group,dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,10,calib,45.25,110.11,64.64
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,10,calib_shift,57.54,110.11,62.69
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,10,calib_ro,20.8,110.11,62.75
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,10,calib_shift_ro,35.45,110.11,64.22
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,100,calib,56.41,110.11,71.81
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,100,calib_shift,73.81,110.11,74.16
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,100,calib_ro,20.3,110.11,63.58
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,100,calib_shift_ro,36.31,110.11,67.45
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,500,calib,67.5,110.11,75.64
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,500,calib_shift,79.87,110.11,77.56
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,500,calib_ro,20.69,110.11,63.69
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,500,calib_shift_ro,37.15,110.11,67.95
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,1000,calib,69.1,110.11,76.34
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,1000,calib_shift,82.1,110.11,78.16
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,1000,calib_ro,20.63,110.11,63.69
vegetation,stromovka_7,MoGeV2Calib-moge-2-vitl,1000,calib_shift_ro,37.34,110.11,67.92
vegetation,stromovka_7,Pi3-Pi3X,10,calib,37.48,155.91,64.42
vegetation,stromovka_7,Pi3-Pi3X,10,mdecalib,16.89,155.91,54.21
vegetation,stromovka_7,Pi3-Pi3X,10,sf,22.34,155.91,57.66
vegetation,stromovka_7,Pi3-Pi3X,10,calib_shift,59.22,155.91,62.54
vegetation,stromovka_7,Pi3-Pi3X,10,mdecalib_shift,30.02,155.91,56.19
vegetation,stromovka_7,Pi3-Pi3X,10,sf_shift,16.72,155.91,32.19
vegetation,stromovka_7,Pi3-Pi3X,10,calib_ro,15.73,155.91,62.98
vegetation,stromovka_7,Pi3-Pi3X,10,mdecalib_ro,8.35,155.91,60.47
vegetation,stromovka_7,Pi3-Pi3X,10,sf_ro,11.65,155.91,67.26
vegetation,stromovka_7,Pi3-Pi3X,10,calib_shift_ro,36.46,155.91,65.26
vegetation,stromovka_7,Pi3-Pi3X,10,mdecalib_shift_ro,23.35,155.91,63.7
vegetation,stromovka_7,Pi3-Pi3X,10,sf_shift_ro,13.64,155.91,51.11
vegetation,stromovka_7,Pi3-Pi3X,100,calib,48.12,155.91,72.3
vegetation,stromovka_7,Pi3-Pi3X,100,mdecalib,25.31,155.91,62.64
vegetation,stromovka_7,Pi3-Pi3X,100,sf,34.91,155.91,67.95
vegetation,stromovka_7,Pi3-Pi3X,100,calib_shift,77.22,155.91,74.1
vegetation,stromovka_7,Pi3-Pi3X,100,mdecalib_shift,38.44,155.91,65.3
vegetation,stromovka_7,Pi3-Pi3X,100,sf_shift,28.23,155.91,53.71
vegetation,stromovka_7,Pi3-Pi3X,100,calib_ro,16.81,155.91,63.87
vegetation,stromovka_7,Pi3-Pi3X,100,mdecalib_ro,7.62,155.91,61.5
vegetation,stromovka_7,Pi3-Pi3X,100,sf_ro,14.52,155.91,70.19
vegetation,stromovka_7,Pi3-Pi3X,100,calib_shift_ro,39.66,155.91,67.56
vegetation,stromovka_7,Pi3-Pi3X,100,mdecalib_shift_ro,25.11,155.91,66.53
vegetation,stromovka_7,Pi3-Pi3X,100,sf_shift_ro,17.7,155.91,66.74
vegetation,stromovka_7,Pi3-Pi3X,500,calib,57.95,155.91,74.94
vegetation,stromovka_7,Pi3-Pi3X,500,mdecalib,27.99,155.91,65.33
vegetation,stromovka_7,Pi3-Pi3X,500,sf,37.98,155.91,70.94
vegetation,stromovka_7,Pi3-Pi3X,500,calib_shift,81.82,155.91,77.13
vegetation,stromovka_7,Pi3-Pi3X,500,mdecalib_shift,42.11,155.91,68.11
vegetation,stromovka_7,Pi3-Pi3X,500,sf_shift,38.42,155.91,63.45
vegetation,stromovka_7,Pi3-Pi3X,500,calib_ro,16.75,155.91,63.99
vegetation,stromovka_7,Pi3-Pi3X,500,mdecalib_ro,7.58,155.91,61.67
vegetation,stromovka_7,Pi3-Pi3X,500,sf_ro,15.08,155.91,70.61
vegetation,stromovka_7,Pi3-Pi3X,500,calib_shift_ro,40.26,155.91,68.18
vegetation,stromovka_7,Pi3-Pi3X,500,mdecalib_shift_ro,24.79,155.91,66.85
vegetation,stromovka_7,Pi3-Pi3X,500,sf_shift_ro,17.87,155.91,69.28
vegetation,stromovka_7,Pi3-Pi3X,1000,calib,61.26,155.91,75.9
vegetation,stromovka_7,Pi3-Pi3X,1000,mdecalib,29.17,155.91,66.54
vegetation,stromovka_7,Pi3-Pi3X,1000,sf,39.27,155.91,72.16
vegetation,stromovka_7,Pi3-Pi3X,1000,calib_shift,83.48,155.91,77.77
vegetation,stromovka_7,Pi3-Pi3X,1000,mdecalib_shift,42.51,155.91,68.88
vegetation,stromovka_7,Pi3-Pi3X,1000,sf_shift,44.35,155.91,66.65
vegetation,stromovka_7,Pi3-Pi3X,1000,calib_ro,16.76,155.91,64.0
vegetation,stromovka_7,Pi3-Pi3X,1000,mdecalib_ro,7.59,155.91,61.71
vegetation,stromovka_7,Pi3-Pi3X,1000,sf_ro,15.48,155.91,70.63
vegetation,stromovka_7,Pi3-Pi3X,1000,calib_shift_ro,40.79,155.91,68.11
vegetation,stromovka_7,Pi3-Pi3X,1000,mdecalib_shift_ro,25.07,155.91,66.82
vegetation,stromovka_7,Pi3-Pi3X,1000,sf_shift_ro,17.78,155.91,69.91
vegetation,stromovka_7,Pi3Calib-Pi3X,10,calib,35.28,163.31,62.98
vegetation,stromovka_7,Pi3Calib-Pi3X,10,calib_shift,56.91,163.31,61.99
vegetation,stromovka_7,Pi3Calib-Pi3X,10,calib_ro,15.15,163.31,62.63
vegetation,stromovka_7,Pi3Calib-Pi3X,10,calib_shift_ro,34.66,163.31,64.35
vegetation,stromovka_7,Pi3Calib-Pi3X,100,calib,49.84,163.31,71.57
vegetation,stromovka_7,Pi3Calib-Pi3X,100,calib_shift,74.49,163.31,74.27
vegetation,stromovka_7,Pi3Calib-Pi3X,100,calib_ro,14.91,163.31,63.43
vegetation,stromovka_7,Pi3Calib-Pi3X,100,calib_shift_ro,36.64,163.31,67.28
vegetation,stromovka_7,Pi3Calib-Pi3X,500,calib,56.65,163.31,74.56
vegetation,stromovka_7,Pi3Calib-Pi3X,500,calib_shift,80.45,163.31,77.06
vegetation,stromovka_7,Pi3Calib-Pi3X,500,calib_ro,14.96,163.31,63.35
vegetation,stromovka_7,Pi3Calib-Pi3X,500,calib_shift_ro,38.21,163.31,67.62
vegetation,stromovka_7,Pi3Calib-Pi3X,1000,calib,59.86,163.31,75.6
vegetation,stromovka_7,Pi3Calib-Pi3X,1000,calib_shift,81.79,163.31,77.83
vegetation,stromovka_7,Pi3Calib-Pi3X,1000,calib_ro,14.99,163.31,63.34
vegetation,stromovka_7,Pi3Calib-Pi3X,1000,calib_shift_ro,39.0,163.31,67.66
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,calib,56.85,91.36,66.03
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,mdecalib,25.83,91.36,51.94
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,sf,30.61,91.36,48.48
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,calib_shift,42.71,91.36,51.24
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,mdecalib_shift,20.59,91.36,42.46
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,sf_shift,10.91,91.36,31.19
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,calib_ro,15.25,91.36,53.96
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,mdecalib_ro,6.77,91.36,50.78
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,sf_ro,8.82,91.36,57.04
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,calib_shift_ro,17.78,91.36,53.91
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,mdecalib_shift_ro,11.2,91.36,53.23
vegetation,stromovka_7,UniDepth1-cnvnxtl,10,sf_shift_ro,5.99,91.36,44.62
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,calib,71.7,91.36,75.69
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,mdecalib,33.22,91.36,60.56
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,sf,44.56,91.36,66.5
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,calib_shift,63.72,91.36,68.41
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,mdecalib_shift,31.91,91.36,57.68
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,sf_shift,24.22,91.36,51.41
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,calib_ro,16.34,91.36,55.31
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,mdecalib_ro,7.24,91.36,52.79
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,sf_ro,9.37,91.36,61.14
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,calib_shift_ro,21.14,91.36,58.34
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,mdecalib_shift_ro,12.61,91.36,57.29
vegetation,stromovka_7,UniDepth1-cnvnxtl,100,sf_shift_ro,9.61,91.36,59.67
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,calib,76.64,91.36,77.94
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,mdecalib,37.77,91.36,63.34
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,sf,52.76,91.36,71.82
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,calib_shift,77.52,91.36,75.19
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,mdecalib_shift,37.46,91.36,62.68
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,sf_shift,34.22,91.36,60.54
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,calib_ro,16.15,91.36,55.41
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,mdecalib_ro,7.49,91.36,52.66
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,sf_ro,9.89,91.36,61.64
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,calib_shift_ro,21.5,91.36,58.7
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,mdecalib_shift_ro,12.49,91.36,57.46
vegetation,stromovka_7,UniDepth1-cnvnxtl,500,sf_shift_ro,10.66,91.36,60.8
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,calib,78.93,91.36,78.46
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,mdecalib,38.2,91.36,63.85
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,sf,56.15,91.36,73.66
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,calib_shift,80.19,91.36,76.65
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,mdecalib_shift,38.48,91.36,63.7
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,sf_shift,41.81,91.36,64.58
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,calib_ro,16.37,91.36,55.38
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,mdecalib_ro,7.37,91.36,52.74
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,sf_ro,9.48,91.36,61.49
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,calib_shift_ro,21.62,91.36,58.99
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,mdecalib_shift_ro,12.46,91.36,57.72
vegetation,stromovka_7,UniDepth1-cnvnxtl,1000,sf_shift_ro,10.94,91.36,61.53
vegetation,stromovka_7,UniDepth1-vitl14,10,calib,58.6,132.72,67.78
vegetation,stromovka_7,UniDepth1-vitl14,10,mdecalib,0.21,132.72,28.27
vegetation,stromovka_7,UniDepth1-vitl14,10,sf,29.92,132.72,52.08
vegetation,stromovka_7,UniDepth1-vitl14,10,calib_shift,46.99,132.72,56.93
vegetation,stromovka_7,UniDepth1-vitl14,10,mdecalib_shift,0.26,132.72,27.66
vegetation,stromovka_7,UniDepth1-vitl14,10,sf_shift,11.54,132.72,28.55
vegetation,stromovka_7,UniDepth1-vitl14,10,calib_ro,21.64,132.72,56.09
vegetation,stromovka_7,UniDepth1-vitl14,10,mdecalib_ro,0.53,132.72,36.49
vegetation,stromovka_7,UniDepth1-vitl14,10,sf_ro,9.15,132.72,61.03
vegetation,stromovka_7,UniDepth1-vitl14,10,calib_shift_ro,23.26,132.72,54.76
vegetation,stromovka_7,UniDepth1-vitl14,10,mdecalib_shift_ro,0.81,132.72,40.78
vegetation,stromovka_7,UniDepth1-vitl14,10,sf_shift_ro,6.82,132.72,48.3
vegetation,stromovka_7,UniDepth1-vitl14,100,calib,71.86,132.72,75.07
vegetation,stromovka_7,UniDepth1-vitl14,100,mdecalib,0.32,132.72,38.6
vegetation,stromovka_7,UniDepth1-vitl14,100,sf,48.1,132.72,68.89
vegetation,stromovka_7,UniDepth1-vitl14,100,calib_shift,67.96,132.72,71.42
vegetation,stromovka_7,UniDepth1-vitl14,100,mdecalib_shift,0.29,132.72,38.36
vegetation,stromovka_7,UniDepth1-vitl14,100,sf_shift,25.57,132.72,51.64
vegetation,stromovka_7,UniDepth1-vitl14,100,calib_ro,22.88,132.72,56.63
vegetation,stromovka_7,UniDepth1-vitl14,100,mdecalib_ro,0.43,132.72,38.8
vegetation,stromovka_7,UniDepth1-vitl14,100,sf_ro,10.57,132.72,64.75
vegetation,stromovka_7,UniDepth1-vitl14,100,calib_shift_ro,27.4,132.72,60.0
vegetation,stromovka_7,UniDepth1-vitl14,100,mdecalib_shift_ro,0.32,132.72,48.71
vegetation,stromovka_7,UniDepth1-vitl14,100,sf_shift_ro,10.3,132.72,61.26
vegetation,stromovka_7,UniDepth1-vitl14,500,calib,77.12,132.72,77.02
vegetation,stromovka_7,UniDepth1-vitl14,500,mdecalib,0.26,132.72,43.05
vegetation,stromovka_7,UniDepth1-vitl14,500,sf,53.54,132.72,72.79
vegetation,stromovka_7,UniDepth1-vitl14,500,calib_shift,75.92,132.72,75.08
vegetation,stromovka_7,UniDepth1-vitl14,500,mdecalib_shift,0.4,132.72,42.63
vegetation,stromovka_7,UniDepth1-vitl14,500,sf_shift,34.97,132.72,60.91
vegetation,stromovka_7,UniDepth1-vitl14,500,calib_ro,22.49,132.72,56.74
vegetation,stromovka_7,UniDepth1-vitl14,500,mdecalib_ro,0.43,132.72,39.28
vegetation,stromovka_7,UniDepth1-vitl14,500,sf_ro,9.98,132.72,64.98
vegetation,stromovka_7,UniDepth1-vitl14,500,calib_shift_ro,29.44,132.72,60.45
vegetation,stromovka_7,UniDepth1-vitl14,500,mdecalib_shift_ro,0.32,132.72,50.49
vegetation,stromovka_7,UniDepth1-vitl14,500,sf_shift_ro,10.93,132.72,62.7
vegetation,stromovka_7,UniDepth1-vitl14,1000,calib,77.83,132.72,77.31
vegetation,stromovka_7,UniDepth1-vitl14,1000,mdecalib,0.26,132.72,44.56
vegetation,stromovka_7,UniDepth1-vitl14,1000,sf,54.52,132.72,73.69
vegetation,stromovka_7,UniDepth1-vitl14,1000,calib_shift,77.9,132.72,76.06
vegetation,stromovka_7,UniDepth1-vitl14,1000,mdecalib_shift,0.4,132.72,43.92
vegetation,stromovka_7,UniDepth1-vitl14,1000,sf_shift,39.86,132.72,63.89
vegetation,stromovka_7,UniDepth1-vitl14,1000,calib_ro,22.5,132.72,56.77
vegetation,stromovka_7,UniDepth1-vitl14,1000,mdecalib_ro,0.43,132.72,39.38
vegetation,stromovka_7,UniDepth1-vitl14,1000,sf_ro,10.01,132.72,65.08
vegetation,stromovka_7,UniDepth1-vitl14,1000,calib_shift_ro,29.52,132.72,60.55
vegetation,stromovka_7,UniDepth1-vitl14,1000,mdecalib_shift_ro,0.32,132.72,50.66
vegetation,stromovka_7,UniDepth1-vitl14,1000,sf_shift_ro,11.05,132.72,63.32
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,10,calib,54.66,90.01,65.8
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,10,calib_shift,43.61,90.01,50.09
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,10,calib_ro,14.86,90.01,53.92
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,10,calib_shift_ro,18.22,90.01,53.44
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,100,calib,71.78,90.01,75.76
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,100,calib_shift,64.19,90.01,68.63
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,100,calib_ro,16.21,90.01,55.57
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,100,calib_shift_ro,20.95,90.01,58.51
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,500,calib,76.91,90.01,78.04
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,500,calib_shift,77.27,90.01,74.74
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,500,calib_ro,16.21,90.01,55.68
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,500,calib_shift_ro,21.28,90.01,59.08
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,1000,calib,79.02,90.01,78.44
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,1000,calib_shift,79.99,90.01,76.17
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,1000,calib_ro,16.12,90.01,55.61
vegetation,stromovka_7,UniDepth1Calib-cnvnxtl,1000,calib_shift_ro,22.42,90.01,59.3
vegetation,stromovka_7,UniDepth1Calib-vitl14,10,calib,58.61,132.46,67.93
vegetation,stromovka_7,UniDepth1Calib-vitl14,10,calib_shift,50.15,132.46,56.18
vegetation,stromovka_7,UniDepth1Calib-vitl14,10,calib_ro,25.41,132.46,59.12
vegetation,stromovka_7,UniDepth1Calib-vitl14,10,calib_shift_ro,28.32,132.46,59.18
vegetation,stromovka_7,UniDepth1Calib-vitl14,100,calib,70.49,132.46,74.88
vegetation,stromovka_7,UniDepth1Calib-vitl14,100,calib_shift,71.68,132.46,72.74
vegetation,stromovka_7,UniDepth1Calib-vitl14,100,calib_ro,25.3,132.46,60.08
vegetation,stromovka_7,UniDepth1Calib-vitl14,100,calib_shift_ro,32.85,132.46,63.35
vegetation,stromovka_7,UniDepth1Calib-vitl14,500,calib,73.43,132.46,76.31
vegetation,stromovka_7,UniDepth1Calib-vitl14,500,calib_shift,80.42,132.46,75.9
vegetation,stromovka_7,UniDepth1Calib-vitl14,500,calib_ro,25.87,132.46,60.04
vegetation,stromovka_7,UniDepth1Calib-vitl14,500,calib_shift_ro,35.36,132.46,63.63
vegetation,stromovka_7,UniDepth1Calib-vitl14,1000,calib,75.25,132.46,77.05
vegetation,stromovka_7,UniDepth1Calib-vitl14,1000,calib_shift,81.86,132.46,77.0
vegetation,stromovka_7,UniDepth1Calib-vitl14,1000,calib_ro,25.85,132.46,60.01
vegetation,stromovka_7,UniDepth1Calib-vitl14,1000,calib_shift_ro,36.99,132.46,63.66
vegetation,stromovka_7,UniDepth2-vitb14,10,calib,50.93,78.29,65.29
vegetation,stromovka_7,UniDepth2-vitb14,10,mdecalib,13.55,78.29,47.72
vegetation,stromovka_7,UniDepth2-vitb14,10,sf,31.65,78.29,57.3
vegetation,stromovka_7,UniDepth2-vitb14,10,calib_shift,50.68,78.29,58.94
vegetation,stromovka_7,UniDepth2-vitb14,10,mdecalib_shift,14.75,78.29,43.56
vegetation,stromovka_7,UniDepth2-vitb14,10,sf_shift,16.46,78.29,31.31
vegetation,stromovka_7,UniDepth2-vitb14,10,calib_ro,20.12,78.29,60.3
vegetation,stromovka_7,UniDepth2-vitb14,10,mdecalib_ro,6.1,78.29,55.76
vegetation,stromovka_7,UniDepth2-vitb14,10,sf_ro,11.22,78.29,65.86
vegetation,stromovka_7,UniDepth2-vitb14,10,calib_shift_ro,23.78,78.29,60.77
vegetation,stromovka_7,UniDepth2-vitb14,10,mdecalib_shift_ro,11.67,78.29,56.99
vegetation,stromovka_7,UniDepth2-vitb14,10,sf_shift_ro,11.22,78.29,52.55
vegetation,stromovka_7,UniDepth2-vitb14,100,calib,67.81,78.29,73.76
vegetation,stromovka_7,UniDepth2-vitb14,100,mdecalib,19.78,78.29,55.11
vegetation,stromovka_7,UniDepth2-vitb14,100,sf,41.88,78.29,69.2
vegetation,stromovka_7,UniDepth2-vitb14,100,calib_shift,71.6,78.29,73.14
vegetation,stromovka_7,UniDepth2-vitb14,100,mdecalib_shift,22.9,78.29,55.42
vegetation,stromovka_7,UniDepth2-vitb14,100,sf_shift,31.6,78.29,54.92
vegetation,stromovka_7,UniDepth2-vitb14,100,calib_ro,21.04,78.29,61.28
vegetation,stromovka_7,UniDepth2-vitb14,100,mdecalib_ro,5.96,78.29,56.75
vegetation,stromovka_7,UniDepth2-vitb14,100,sf_ro,11.89,78.29,68.56
vegetation,stromovka_7,UniDepth2-vitb14,100,calib_shift_ro,27.3,78.29,64.34
vegetation,stromovka_7,UniDepth2-vitb14,100,mdecalib_shift_ro,12.73,78.29,60.56
vegetation,stromovka_7,UniDepth2-vitb14,100,sf_shift_ro,13.31,78.29,64.71
vegetation,stromovka_7,UniDepth2-vitb14,500,calib,73.4,78.29,76.29
vegetation,stromovka_7,UniDepth2-vitb14,500,mdecalib,22.63,78.29,57.65
vegetation,stromovka_7,UniDepth2-vitb14,500,sf,49.74,78.29,72.7
vegetation,stromovka_7,UniDepth2-vitb14,500,calib_shift,77.52,78.29,76.44
vegetation,stromovka_7,UniDepth2-vitb14,500,mdecalib_shift,24.96,78.29,58.65
vegetation,stromovka_7,UniDepth2-vitb14,500,sf_shift,41.86,78.29,64.41
vegetation,stromovka_7,UniDepth2-vitb14,500,calib_ro,21.25,78.29,61.52
vegetation,stromovka_7,UniDepth2-vitb14,500,mdecalib_ro,5.64,78.29,56.98
vegetation,stromovka_7,UniDepth2-vitb14,500,sf_ro,12.79,78.29,69.07
vegetation,stromovka_7,UniDepth2-vitb14,500,calib_shift_ro,28.07,78.29,65.09
vegetation,stromovka_7,UniDepth2-vitb14,500,mdecalib_shift_ro,12.78,78.29,61.29
vegetation,stromovka_7,UniDepth2-vitb14,500,sf_shift_ro,14.16,78.29,66.38
vegetation,stromovka_7,UniDepth2-vitb14,1000,calib,75.16,78.29,77.06
vegetation,stromovka_7,UniDepth2-vitb14,1000,mdecalib,23.45,78.29,58.48
vegetation,stromovka_7,UniDepth2-vitb14,1000,sf,51.85,78.29,74.0
vegetation,stromovka_7,UniDepth2-vitb14,1000,calib_shift,79.79,78.29,77.41
vegetation,stromovka_7,UniDepth2-vitb14,1000,mdecalib_shift,25.5,78.29,59.34
vegetation,stromovka_7,UniDepth2-vitb14,1000,sf_shift,46.35,78.29,66.8
vegetation,stromovka_7,UniDepth2-vitb14,1000,calib_ro,21.36,78.29,61.42
vegetation,stromovka_7,UniDepth2-vitb14,1000,mdecalib_ro,5.49,78.29,57.02
vegetation,stromovka_7,UniDepth2-vitb14,1000,sf_ro,12.66,78.29,69.16
vegetation,stromovka_7,UniDepth2-vitb14,1000,calib_shift_ro,28.16,78.29,65.12
vegetation,stromovka_7,UniDepth2-vitb14,1000,mdecalib_shift_ro,12.9,78.29,61.36
vegetation,stromovka_7,UniDepth2-vitb14,1000,sf_shift_ro,14.33,78.29,67.07
vegetation,stromovka_7,UniDepth2-vitl14,10,calib,58.3,99.03,70.11
vegetation,stromovka_7,UniDepth2-vitl14,10,mdecalib,9.01,99.03,49.24
vegetation,stromovka_7,UniDepth2-vitl14,10,sf,40.55,99.03,63.46
vegetation,stromovka_7,UniDepth2-vitl14,10,calib_shift,60.79,99.03,63.78
vegetation,stromovka_7,UniDepth2-vitl14,10,mdecalib_shift,11.48,99.03,46.72
vegetation,stromovka_7,UniDepth2-vitl14,10,sf_shift,17.49,99.03,33.21
vegetation,stromovka_7,UniDepth2-vitl14,10,calib_ro,38.88,99.03,67.24
vegetation,stromovka_7,UniDepth2-vitl14,10,mdecalib_ro,10.57,99.03,61.55
vegetation,stromovka_7,UniDepth2-vitl14,10,sf_ro,20.71,99.03,74.3
vegetation,stromovka_7,UniDepth2-vitl14,10,calib_shift_ro,37.19,99.03,69.42
vegetation,stromovka_7,UniDepth2-vitl14,10,mdecalib_shift_ro,10.83,99.03,64.71
vegetation,stromovka_7,UniDepth2-vitl14,10,sf_shift_ro,17.1,99.03,56.15
vegetation,stromovka_7,UniDepth2-vitl14,100,calib,66.44,99.03,74.43
vegetation,stromovka_7,UniDepth2-vitl14,100,mdecalib,10.93,99.03,55.33
vegetation,stromovka_7,UniDepth2-vitl14,100,sf,49.55,99.03,71.74
vegetation,stromovka_7,UniDepth2-vitl14,100,calib_shift,77.21,99.03,75.52
vegetation,stromovka_7,UniDepth2-vitl14,100,mdecalib_shift,13.7,99.03,56.55
vegetation,stromovka_7,UniDepth2-vitl14,100,sf_shift,31.78,99.03,56.65
vegetation,stromovka_7,UniDepth2-vitl14,100,calib_ro,38.44,99.03,67.96
vegetation,stromovka_7,UniDepth2-vitl14,100,mdecalib_ro,9.92,99.03,62.93
vegetation,stromovka_7,UniDepth2-vitl14,100,sf_ro,22.6,99.03,75.86
vegetation,stromovka_7,UniDepth2-vitl14,100,calib_shift_ro,41.8,99.03,72.11
vegetation,stromovka_7,UniDepth2-vitl14,100,mdecalib_shift_ro,11.1,99.03,66.95
vegetation,stromovka_7,UniDepth2-vitl14,100,sf_shift_ro,20.24,99.03,71.59
vegetation,stromovka_7,UniDepth2-vitl14,500,calib,72.53,99.03,76.71
vegetation,stromovka_7,UniDepth2-vitl14,500,mdecalib,11.27,99.03,56.95
vegetation,stromovka_7,UniDepth2-vitl14,500,sf,53.56,99.03,74.2
vegetation,stromovka_7,UniDepth2-vitl14,500,calib_shift,81.29,99.03,77.82
vegetation,stromovka_7,UniDepth2-vitl14,500,mdecalib_shift,13.81,99.03,58.86
vegetation,stromovka_7,UniDepth2-vitl14,500,sf_shift,45.42,99.03,65.92
vegetation,stromovka_7,UniDepth2-vitl14,500,calib_ro,38.69,99.03,67.86
vegetation,stromovka_7,UniDepth2-vitl14,500,mdecalib_ro,10.1,99.03,63.18
vegetation,stromovka_7,UniDepth2-vitl14,500,sf_ro,22.1,99.03,75.94
vegetation,stromovka_7,UniDepth2-vitl14,500,calib_shift_ro,43.06,99.03,72.22
vegetation,stromovka_7,UniDepth2-vitl14,500,mdecalib_shift_ro,11.72,99.03,67.28
vegetation,stromovka_7,UniDepth2-vitl14,500,sf_shift_ro,21.88,99.03,73.1
vegetation,stromovka_7,UniDepth2-vitl14,1000,calib,74.29,99.03,77.13
vegetation,stromovka_7,UniDepth2-vitl14,1000,mdecalib,11.5,99.03,58.06
vegetation,stromovka_7,UniDepth2-vitl14,1000,sf,54.23,99.03,74.75
vegetation,stromovka_7,UniDepth2-vitl14,1000,calib_shift,83.23,99.03,78.11
vegetation,stromovka_7,UniDepth2-vitl14,1000,mdecalib_shift,14.1,99.03,59.61
vegetation,stromovka_7,UniDepth2-vitl14,1000,sf_shift,49.42,99.03,68.13
vegetation,stromovka_7,UniDepth2-vitl14,1000,calib_ro,38.98,99.03,67.85
vegetation,stromovka_7,UniDepth2-vitl14,1000,mdecalib_ro,9.83,99.03,63.21
vegetation,stromovka_7,UniDepth2-vitl14,1000,sf_ro,22.8,99.03,76.09
